Id,Label,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Eigenvector Centrality
338142822904148,,62,0,2,2,3.0,0.0,3.0,0.0
193016300747215,,62,0,1,1,1.0,0.0,1.0,0.0
276992361935,,62,0,2,2,3.0,0.0,3.0,0.0
256907767714916,,62,0,1,1,1.0,0.0,1.0,0.0
176966325686232,,62,0,1,1,1.0,0.0,1.0,0.0
133404885505,,62,0,1,1,1.0,0.0,1.0,0.0
200401352198,,62,0,1,1,1.0,0.0,1.0,0.0
268253453222583,,62,0,1,1,1.0,0.0,1.0,0.0
28648041081,,62,0,1,1,1.0,0.0,1.0,0.0
289345744441595,,62,0,1,1,1.0,0.0,1.0,0.0
108480159189739,,62,0,1,1,1.0,0.0,1.0,0.0
96799122166,,62,0,1,1,1.0,0.0,1.0,0.0
46126453526,,62,0,1,1,1.0,0.0,1.0,0.0
253006724750010,,62,0,1,1,1.0,0.0,1.0,0.0
174316955939841,,62,0,1,1,1.0,0.0,1.0,0.0
167100303369158,,62,0,1,1,1.0,0.0,1.0,0.0
210586088966484,,62,0,1,1,1.0,0.0,1.0,0.0
148137541907861,,62,0,1,1,1.0,0.0,1.0,0.0
113148742029789,,62,0,1,1,1.0,0.0,1.0,0.0
16560111294,,62,0,1,1,1.0,0.0,1.0,0.0
140789245550,,62,0,1,1,1.0,0.0,1.0,0.0
30170274440,,62,0,1,1,1.0,0.0,1.0,0.0
6628797891,,62,0,1,1,1.0,0.0,1.0,0.0
6745077748,,62,0,1,1,1.0,0.0,1.0,0.0
77732770566,,62,0,1,1,1.0,0.0,1.0,0.0
159364887438126,,62,0,1,1,1.0,0.0,1.0,0.0
22711416526,,62,0,1,1,1.0,0.0,1.0,0.0
79369506158,,62,0,1,1,1.0,0.0,1.0,0.0
92738641235,,62,0,1,1,1.0,0.0,1.0,0.0
115546108422,,62,0,1,1,1.0,0.0,1.0,0.0
67661535986,,62,0,1,1,1.0,0.0,1.0,0.0
140357056032320,,62,0,1,1,1.0,0.0,1.0,0.0
6250718286,,62,0,1,1,1.0,0.0,1.0,0.0
190975510954286,,62,0,1,1,1.0,0.0,1.0,0.0
173936089709,,62,0,1,1,1.0,0.0,1.0,0.0
42506112576,,62,0,1,1,1.0,0.0,1.0,0.0
252095507763,,62,0,1,1,1.0,0.0,1.0,0.0
5542851771,,62,0,1,1,1.0,0.0,1.0,0.0
105639642802653,,62,0,1,1,1.0,0.0,1.0,0.0
33342046512,,62,0,1,1,1.0,0.0,1.0,0.0
127534447282966,,62,0,1,1,1.0,0.0,1.0,0.0
112648926244,,62,0,1,1,1.0,0.0,1.0,0.0
287180508209,,62,0,1,1,1.0,0.0,1.0,0.0
258489346518,,62,0,1,1,1.0,0.0,1.0,0.0
17530632033,,62,0,1,1,1.0,0.0,1.0,0.0
177138502343331,,62,0,1,1,1.0,0.0,1.0,0.0
141270555914219,,62,0,1,1,1.0,0.0,1.0,0.0
107372667869,,62,0,1,1,1.0,0.0,1.0,0.0
113498705374074,,62,0,1,1,1.0,0.0,1.0,0.0
133922693360186,,62,0,1,1,1.0,0.0,1.0,0.0
160740493979509,,62,0,1,1,1.0,0.0,1.0,0.0
6130093692,,62,0,1,1,1.0,0.0,1.0,0.0
137590186260140,,62,0,1,1,1.0,0.0,1.0,0.0
165691706817380,,62,0,1,1,1.0,0.0,1.0,0.0
116053525088987,,62,0,1,1,1.0,0.0,1.0,0.0
122573447763801,,62,0,1,1,1.0,0.0,1.0,0.0
147704538587991,,62,0,1,1,1.0,0.0,1.0,0.0
119424678069815,,62,0,1,1,1.0,0.0,1.0,0.0
44880301202,,62,0,1,1,1.0,0.0,1.0,0.0
185055444871433,,62,0,1,1,1.0,0.0,1.0,0.0
167877803243119,,62,0,1,1,1.0,0.0,1.0,0.0
108542242562145,,62,0,1,1,1.0,0.0,1.0,0.0
169722309715052,,62,0,1,1,1.0,0.0,1.0,0.0
199022670116497,,62,0,1,1,1.0,0.0,1.0,0.0
52684822229,,62,0,1,1,1.0,0.0,1.0,0.0
112087128804437,,62,0,1,1,1.0,0.0,1.0,0.0
112527732092953,,62,0,1,1,1.0,0.0,1.0,0.0
154449017941096,,156,0,1,1,2.0,0.0,2.0,0.0
138923906130815,,156,0,1,1,2.0,0.0,2.0,0.0
195912137098499,,156,0,1,1,2.0,0.0,2.0,0.0
104968126295774,,156,0,1,1,2.0,0.0,2.0,0.0
254360096284,,156,0,1,1,2.0,0.0,2.0,0.0
71939514862,,156,0,1,1,2.0,0.0,2.0,0.0
126483524043810,,156,0,1,1,2.0,0.0,2.0,0.0
187269072263,,156,0,1,1,2.0,0.0,2.0,0.0
102925439762974,,156,0,1,1,2.0,0.0,2.0,0.0
295584298403,,156,0,1,1,2.0,0.0,2.0,0.0
107633268703,,156,0,1,1,2.0,0.0,2.0,0.0
124925179169,,156,0,1,1,2.0,0.0,2.0,0.0
49586252634,,156,0,1,1,2.0,0.0,2.0,0.0
180035863310,,156,0,1,1,2.0,0.0,2.0,0.0
49959067884,,156,0,1,1,2.0,0.0,2.0,0.0
138739738656,,156,0,1,1,2.0,0.0,2.0,0.0
316110190594,,156,0,1,1,2.0,0.0,2.0,0.0
207017221270,,156,0,1,1,2.0,0.0,2.0,0.0
167824366057,,156,0,1,1,2.0,0.0,2.0,0.0
96489472600,,156,0,1,1,2.0,0.0,2.0,0.0
164650543576385,,576,0,1,1,1.0,0.0,1.0,0.0
162773297083618,,581,0,1,1,1.0,0.0,1.0,0.0
327659437340428,,581,0,1,1,1.0,0.0,1.0,0.0
206450726055868,,581,0,1,1,1.0,0.0,1.0,0.0
292361816237,,581,0,1,1,1.0,0.0,1.0,0.0
139089282781565,,581,0,1,1,1.0,0.0,1.0,0.0
103980526305573,,581,0,1,1,1.0,0.0,1.0,0.0
351957138237683,,581,0,1,1,1.0,0.0,1.0,0.0
267875069980804,,581,0,1,1,1.0,0.0,1.0,0.0
183234338416363,,581,0,1,1,1.0,0.0,1.0,0.0
103786429659582,,581,0,2,2,2.0,0.0,2.0,0.0
142236779127103,,581,0,1,1,1.0,0.0,1.0,0.0
104085746293406,,581,0,1,1,1.0,0.0,1.0,0.0
103124843061479,,581,0,1,1,1.0,0.0,1.0,0.0
146678928689513,,581,0,1,1,1.0,0.0,1.0,0.0
201448423234560,,581,0,1,1,1.0,0.0,1.0,0.0
107062272743700,,592,0,1,1,1.0,0.0,1.0,0.0
404715866262069,,592,0,1,1,1.0,0.0,1.0,0.0
202784529753484,,592,0,1,1,1.0,0.0,1.0,0.0
154941367878222,,592,0,1,1,1.0,0.0,1.0,0.0
107850562567975,,592,0,1,1,1.0,0.0,1.0,0.0
274442165913305,,592,0,1,1,1.0,0.0,1.0,0.0
113806315301666,,592,0,1,1,1.0,0.0,1.0,0.0
208878479579,,592,0,1,1,1.0,0.0,1.0,0.0
30592180885,,592,0,1,1,1.0,0.0,1.0,0.0
10635762822,,592,0,2,2,2.0,0.0,2.0,0.0
389595167782174,,581,0,1,1,1.0,0.0,1.0,0.0
190942967591460,,581,0,1,1,1.0,0.0,1.0,0.0
132598112188,,581,0,1,1,1.0,0.0,1.0,0.0
1434476066806312,,581,0,1,1,1.0,0.0,1.0,0.0
109426471120,,581,0,1,1,1.0,0.0,1.0,0.0
162690340448693,,581,0,1,1,1.0,0.0,1.0,0.0
128700587147590,,581,0,1,1,1.0,0.0,1.0,0.0
431643060202169,,581,0,1,1,1.0,0.0,1.0,0.0
326809187403239,,581,0,1,1,1.0,0.0,1.0,0.0
499541570097030,,581,0,1,1,1.0,0.0,1.0,0.0
43616784631,,581,0,1,1,1.0,0.0,1.0,0.0
432641816841447,,581,0,1,1,1.0,0.0,1.0,0.0
281710885225960,,581,0,1,1,1.0,0.0,1.0,0.0
262042107175524,,581,0,1,1,1.0,0.0,1.0,0.0
100651983367165,,581,0,1,1,1.0,0.0,1.0,0.0
470461909719789,,581,0,1,1,1.0,0.0,1.0,0.0
148913335640,,581,0,1,1,1.0,0.0,1.0,0.0
369278359803265,,581,0,1,1,1.0,0.0,1.0,0.0
136009589771244,,581,0,1,1,1.0,0.0,1.0,0.0
138187772875468,,581,0,1,1,1.0,0.0,1.0,0.0
114212191129,,581,0,1,1,1.0,0.0,1.0,0.0
279187453206,,581,0,1,1,1.0,0.0,1.0,0.0
116054896016,,581,0,1,1,1.0,0.0,1.0,0.0
249786471837468,,581,0,1,1,1.0,0.0,1.0,0.0
152911151422281,,581,0,1,1,1.0,0.0,1.0,0.0
188726501256193,,581,0,1,1,1.0,0.0,1.0,0.0
178126795695896,,581,0,1,1,1.0,0.0,1.0,0.0
238504486201945,,581,0,1,1,1.0,0.0,1.0,0.0
125462667645917,,581,0,2,2,2.0,0.0,2.0,0.0
511731758903185,,581,0,1,1,1.0,0.0,1.0,0.0
259475820858137,,581,0,1,1,1.0,0.0,1.0,0.0
148865688509540,,383,0,1,1,1.0,0.0,1.0,0.0
97868750300,,383,0,1,1,1.0,0.0,1.0,0.0
299741656775712,,383,0,1,1,1.0,0.0,1.0,0.0
219336608128,,383,0,1,1,1.0,0.0,1.0,0.0
252588472461,,383,0,1,1,1.0,0.0,1.0,0.0
12795435237,,383,0,1,1,1.0,0.0,1.0,0.0
130784793598190,,383,0,1,1,1.0,0.0,1.0,0.0
1493722207523789,,297,0,1,1,1.0,0.0,1.0,0.0
235637943165898,,297,0,1,1,1.0,0.0,1.0,0.0
94465645981,,297,0,1,1,1.0,0.0,1.0,0.0
139107159564597,,297,0,1,1,1.0,0.0,1.0,0.0
153333571361653,,297,0,1,1,1.0,0.0,1.0,0.0
270296853074379,,297,0,1,1,1.0,0.0,1.0,0.0
238356146194742,,297,0,1,1,1.0,0.0,1.0,0.0
210269545700479,,297,0,1,1,1.0,0.0,1.0,0.0
14518110807,,297,0,1,1,1.0,0.0,1.0,0.0
152681324818572,,297,0,1,1,1.0,0.0,1.0,0.0
129642570411048,,297,0,1,1,1.0,0.0,1.0,0.0
120544827972125,,297,0,1,1,1.0,0.0,1.0,0.0
108753425842247,,297,0,1,1,1.0,0.0,1.0,0.0
135825746451934,,297,0,1,1,1.0,0.0,1.0,0.0
63547246565,,297,0,1,1,1.0,0.0,1.0,0.0
263056950749,,297,0,1,1,1.0,0.0,1.0,0.0
119336424784312,,297,0,1,1,1.0,0.0,1.0,0.0
314778033648,,297,0,1,1,1.0,0.0,1.0,0.0
110342328986554,,297,0,1,1,1.0,0.0,1.0,0.0
147605848619127,,297,0,1,1,1.0,0.0,1.0,0.0
103728512999469,,140,0,2,2,2.0,0.0,2.0,0.0
129046930478497,,425,1,0,1,1.0,1.0,0.0,3.1245219263003156E-4
195720673826940,,581,0,1,1,1.0,0.0,1.0,0.0
434294159997671,,581,0,1,1,1.0,0.0,1.0,0.0
39388555774,,581,0,1,1,1.0,0.0,1.0,0.0
843685288992172,,581,0,1,1,1.0,0.0,1.0,0.0
108169492558403,,581,0,1,1,1.0,0.0,1.0,0.0
129634233720016,,581,0,1,1,1.0,0.0,1.0,0.0
129516787400,,581,0,1,1,1.0,0.0,1.0,0.0
131702696909368,,581,0,1,1,1.0,0.0,1.0,0.0
387573414683991,,581,0,2,2,2.0,0.0,2.0,0.0
141522649219508,,581,0,1,1,1.0,0.0,1.0,0.0
144542355583107,,581,0,1,1,1.0,0.0,1.0,0.0
386789824760492,,581,0,1,1,1.0,0.0,1.0,0.0
101658200015,,581,0,1,1,1.0,0.0,1.0,0.0
48267463143,,581,0,1,1,1.0,0.0,1.0,0.0
116009458508303,,581,0,1,1,1.0,0.0,1.0,0.0
151749314937157,,581,0,1,1,1.0,0.0,1.0,0.0
360896917361669,,581,0,1,1,1.0,0.0,1.0,0.0
155844074428035,,581,0,1,1,1.0,0.0,1.0,0.0
87013429727,,581,0,1,1,1.0,0.0,1.0,0.0
161457560705098,,581,0,1,1,1.0,0.0,1.0,0.0
190278890886,,581,0,1,1,1.0,0.0,1.0,0.0
143076779035667,,581,0,1,1,1.0,0.0,1.0,0.0
535269549863018,,581,0,1,1,1.0,0.0,1.0,0.0
206137035932,,581,0,1,1,1.0,0.0,1.0,0.0
260297321198,,545,0,1,1,2.0,0.0,2.0,0.0
129123333822707,,140,0,1,1,1.0,0.0,1.0,0.0
143459765682085,,140,0,1,1,1.0,0.0,1.0,0.0
143744562311317,,140,0,1,1,1.0,0.0,1.0,0.0
116400668411576,,140,0,1,1,1.0,0.0,1.0,0.0
134622626579226,,140,0,1,1,1.0,0.0,1.0,0.0
116413051744802,,140,0,1,1,1.0,0.0,1.0,0.0
128800037164846,,140,0,1,1,1.0,0.0,1.0,0.0
103543763036583,,140,0,1,1,1.0,0.0,1.0,0.0
118545348194713,,140,0,1,1,1.0,0.0,1.0,0.0
144075602277770,,140,0,1,1,1.0,0.0,1.0,0.0
103555596368267,,140,0,1,1,1.0,0.0,1.0,0.0
169685533104520,,140,0,1,1,1.0,0.0,1.0,0.0
169024326483637,,140,0,1,1,1.0,0.0,1.0,0.0
375074667458,,402,0,1,1,1.0,0.0,1.0,0.0
154638151241267,,402,0,1,1,1.0,0.0,1.0,0.0
171964245890,,402,0,1,1,1.0,0.0,1.0,0.0
108613119200394,,747,0,1,1,1.0,0.0,1.0,0.0
125528937814,,747,0,1,1,1.0,0.0,1.0,0.0
218696764821267,,142,0,1,1,1.0,0.0,1.0,0.0
363492570390789,,142,0,1,1,1.0,0.0,1.0,0.0
129365887102653,,142,0,1,1,1.0,0.0,1.0,0.0
163649606571,,142,0,1,1,1.0,0.0,1.0,0.0
167972836561109,,142,0,1,1,1.0,0.0,1.0,0.0
23590192489,,142,0,1,1,1.0,0.0,1.0,0.0
164459860315941,,565,0,1,1,1.0,0.0,1.0,0.0
225121940690,,565,0,1,1,1.0,0.0,1.0,0.0
258426329715,,565,0,1,1,1.0,0.0,1.0,0.0
354291444668838,,565,0,1,1,1.0,0.0,1.0,0.0
32854643415,,565,0,1,1,1.0,0.0,1.0,0.0
105626206148677,,565,0,1,1,1.0,0.0,1.0,0.0
26147019372,,565,0,1,1,1.0,0.0,1.0,0.0
182310702987,,565,0,1,1,1.0,0.0,1.0,0.0
42706013001,,565,0,1,1,1.0,0.0,1.0,0.0
112861535413996,,565,0,2,2,3.0,0.0,3.0,0.0
82504121853,,565,0,2,2,3.0,0.0,3.0,0.0
216768505007875,,565,0,1,1,1.0,0.0,1.0,0.0
90010938854,,565,0,1,1,1.0,0.0,1.0,0.0
130262300345120,,565,0,1,1,1.0,0.0,1.0,0.0
85324374919,,748,0,1,1,1.0,0.0,1.0,0.0
176070919148706,,193,0,1,1,1.0,0.0,1.0,0.0
124761364248133,,424,0,1,1,1.0,0.0,1.0,0.0
340802314565,,424,0,1,1,1.0,0.0,1.0,0.0
191681657527859,,424,0,1,1,1.0,0.0,1.0,0.0
382812251787217,,424,0,1,1,1.0,0.0,1.0,0.0
446808478683590,,424,0,1,1,1.0,0.0,1.0,0.0
186982054657561,,424,0,1,1,1.0,0.0,1.0,0.0
171189323328,,368,0,1,1,1.0,0.0,1.0,0.0
150444458302730,,368,0,1,1,1.0,0.0,1.0,0.0
433585726701730,,368,0,1,1,1.0,0.0,1.0,0.0
61046571146,,368,0,1,1,1.0,0.0,1.0,0.0
189754191050045,,368,0,1,1,1.0,0.0,1.0,0.0
304216780143,,368,0,1,1,1.0,0.0,1.0,0.0
60307895961,,368,0,1,1,1.0,0.0,1.0,0.0
511201115566270,,368,0,1,1,1.0,0.0,1.0,0.0
38871239346,,368,0,1,1,1.0,0.0,1.0,0.0
108104289297938,,368,0,1,1,1.0,0.0,1.0,0.0
184626064915910,,368,0,1,1,1.0,0.0,1.0,0.0
191890707504654,,368,0,1,1,1.0,0.0,1.0,0.0
6676132597,,368,0,1,1,1.0,0.0,1.0,0.0
353312411239,,368,0,1,1,1.0,0.0,1.0,0.0
64782399703,,142,0,1,1,1.0,0.0,1.0,0.0
129334100416022,,142,0,1,1,1.0,0.0,1.0,0.0
55403628828,,142,0,2,2,2.0,0.0,2.0,0.0
272049526216485,,142,0,1,1,1.0,0.0,1.0,0.0
165043386737,,142,0,1,1,1.0,0.0,1.0,0.0
268152915454,,142,0,1,1,1.0,0.0,1.0,0.0
199242969337,,142,0,1,1,1.0,0.0,1.0,0.0
239394846088502,,142,0,1,1,1.0,0.0,1.0,0.0
161603663880105,,142,0,1,1,1.0,0.0,1.0,0.0
155946954489059,,142,0,1,1,1.0,0.0,1.0,0.0
192207480844193,,142,0,1,1,1.0,0.0,1.0,0.0
130202913677673,,142,0,1,1,1.0,0.0,1.0,0.0
105698479464167,,710,0,2,2,3.0,0.0,3.0,0.0
110014920813,,142,0,1,1,1.0,0.0,1.0,0.0
70942945647,,142,0,1,1,1.0,0.0,1.0,0.0
186542148096,,142,0,1,1,1.0,0.0,1.0,0.0
134453873235508,,142,0,1,1,1.0,0.0,1.0,0.0
227638973926937,,142,0,1,1,1.0,0.0,1.0,0.0
219020538188885,,142,0,1,1,1.0,0.0,1.0,0.0
235873685754,,142,0,1,1,1.0,0.0,1.0,0.0
275635325639,,142,0,1,1,1.0,0.0,1.0,0.0
160458363974442,,142,0,1,1,1.0,0.0,1.0,0.0
147937328568300,,142,0,1,1,1.0,0.0,1.0,0.0
80102659686,,581,0,1,1,1.0,0.0,1.0,0.0
174799619311853,,383,0,1,1,1.0,0.0,1.0,0.0
401914406505318,,383,0,1,1,1.0,0.0,1.0,0.0
375586919248971,,62,0,1,1,1.0,0.0,1.0,0.0
187978039924,,62,0,1,1,1.0,0.0,1.0,0.0
426240044149945,,62,0,1,1,1.0,0.0,1.0,0.0
198301143539894,,62,0,1,1,1.0,0.0,1.0,0.0
122990855577,,62,0,1,1,1.0,0.0,1.0,0.0
144667375603964,,62,0,1,1,1.0,0.0,1.0,0.0
29370178673,,62,0,1,1,1.0,0.0,1.0,0.0
375169379181468,,62,0,1,1,1.0,0.0,1.0,0.0
29794540683,,62,0,1,1,1.0,0.0,1.0,0.0
327420560570,,62,0,1,1,1.0,0.0,1.0,0.0
112646635107,,62,0,1,1,1.0,0.0,1.0,0.0
381002295363982,,62,0,1,1,1.0,0.0,1.0,0.0
335402939904002,,62,0,1,1,1.0,0.0,1.0,0.0
197757206925711,,62,0,1,1,1.0,0.0,1.0,0.0
521287807902060,,62,0,1,1,1.0,0.0,1.0,0.0
394542883892436,,62,0,1,1,1.0,0.0,1.0,0.0
177619088922109,,62,0,1,1,1.0,0.0,1.0,0.0
565901493444524,,62,0,1,1,1.0,0.0,1.0,0.0
126907545242,,62,0,1,1,1.0,0.0,1.0,0.0
309927312430066,,62,0,1,1,1.0,0.0,1.0,0.0
18330323724,,62,0,1,1,1.0,0.0,1.0,0.0
89511870952,,62,0,1,1,1.0,0.0,1.0,0.0
317562328383126,,62,0,1,1,1.0,0.0,1.0,0.0
160632324061975,,62,0,1,1,1.0,0.0,1.0,0.0
242526815786925,,62,0,1,1,1.0,0.0,1.0,0.0
27029337235,,62,0,1,1,1.0,0.0,1.0,0.0
458237434235595,,62,0,1,1,1.0,0.0,1.0,0.0
116705371735920,,62,0,1,1,1.0,0.0,1.0,0.0
143933404088,,62,0,1,1,1.0,0.0,1.0,0.0
111829638833912,,62,0,1,1,1.0,0.0,1.0,0.0
109543792404858,,62,0,1,1,1.0,0.0,1.0,0.0
112882302059848,,62,0,1,1,1.0,0.0,1.0,0.0
109303619089433,,62,0,1,1,1.0,0.0,1.0,0.0
108076109573,,62,0,2,2,3.0,0.0,3.0,0.0
121554907873888,,62,0,2,2,3.0,0.0,3.0,0.0
223867074343835,,62,0,1,1,1.0,0.0,1.0,0.0
355637630656,,62,0,1,1,1.0,0.0,1.0,0.0
44913445252,,277,0,1,1,1.0,0.0,1.0,0.0
200746433303436,,277,0,1,1,1.0,0.0,1.0,0.0
116436418396445,,277,0,2,2,2.0,0.0,2.0,0.0
185792291470329,,277,0,1,1,1.0,0.0,1.0,0.0
368628326484006,,277,0,1,1,1.0,0.0,1.0,0.0
140489796059672,,277,0,1,1,1.0,0.0,1.0,0.0
129714800463454,,277,0,1,1,1.0,0.0,1.0,0.0
370406633013227,,277,0,1,1,1.0,0.0,1.0,0.0
130401127109466,,277,0,1,1,1.0,0.0,1.0,0.0
109608662399132,,277,0,1,1,1.0,0.0,1.0,0.0
121330411305152,,424,0,1,1,1.0,0.0,1.0,0.0
190255731355,,424,0,1,1,1.0,0.0,1.0,0.0
127539417460,,424,0,1,1,1.0,0.0,1.0,0.0
109810875724317,,424,0,1,1,1.0,0.0,1.0,0.0
85546592481,,424,0,1,1,1.0,0.0,1.0,0.0
68415266906,,424,0,1,1,1.0,0.0,1.0,0.0
104166269620836,,15,0,1,1,1.0,0.0,1.0,0.0
107956067535,,15,0,1,1,1.0,0.0,1.0,0.0
89832242211,,15,0,1,1,1.0,0.0,1.0,0.0
481110918619008,,15,0,1,1,1.0,0.0,1.0,0.0
73502446873,,15,0,1,1,1.0,0.0,1.0,0.0
54558165869,,15,0,1,1,1.0,0.0,1.0,0.0
162167517235200,,15,0,1,1,1.0,0.0,1.0,0.0
297112636982697,,15,0,1,1,1.0,0.0,1.0,0.0
303207727215,,749,0,1,1,1.0,0.0,1.0,0.0
104314389634641,,749,0,1,1,1.0,0.0,1.0,0.0
7285501673,,749,0,1,1,1.0,0.0,1.0,0.0
109406946356,,749,0,1,1,1.0,0.0,1.0,0.0
101244015210,,749,0,1,1,1.0,0.0,1.0,0.0
94791462669,,750,0,1,1,1.0,0.0,1.0,0.0
305062703395,,751,0,1,1,1.0,0.0,1.0,0.0
190577462868,,751,0,1,1,1.0,0.0,1.0,0.0
451831834840197,,751,0,1,1,1.0,0.0,1.0,0.0
111857558830330,,751,0,1,1,1.0,0.0,1.0,0.0
104769405116,,751,0,1,1,1.0,0.0,1.0,0.0
113193165358234,,710,0,1,1,1.0,0.0,1.0,0.0
114418035241832,,710,0,1,1,1.0,0.0,1.0,0.0
322474704753,,710,0,1,1,1.0,0.0,1.0,0.0
122352437792574,,666,0,1,1,1.0,0.0,1.0,0.0
311653283490,,666,0,1,1,1.0,0.0,1.0,0.0
41371141737,,666,0,1,1,1.0,0.0,1.0,0.0
40719162902,,666,0,1,1,1.0,0.0,1.0,0.0
324866179400,,666,0,1,1,1.0,0.0,1.0,0.0
209301547864,,666,0,1,1,1.0,0.0,1.0,0.0
286840802661,,666,0,1,1,1.0,0.0,1.0,0.0
432582930155,,277,0,1,1,1.0,0.0,1.0,0.0
47985777562,,277,0,1,1,1.0,0.0,1.0,0.0
164825930120,,277,0,1,1,1.0,0.0,1.0,0.0
152976388115795,,277,0,1,1,1.0,0.0,1.0,0.0
152619615227,,277,0,1,1,1.0,0.0,1.0,0.0
234554206603313,,277,0,1,1,1.0,0.0,1.0,0.0
183112231717387,,277,0,1,1,1.0,0.0,1.0,0.0
171653399700657,,277,0,1,1,1.0,0.0,1.0,0.0
168712189800,,277,0,1,1,1.0,0.0,1.0,0.0
122010184637462,,277,0,1,1,1.0,0.0,1.0,0.0
304011989634504,,277,0,1,1,1.0,0.0,1.0,0.0
283595095086804,,277,0,1,1,1.0,0.0,1.0,0.0
36760557289,,277,0,1,1,1.0,0.0,1.0,0.0
302643936507800,,277,0,1,1,1.0,0.0,1.0,0.0
235748049871641,,277,0,1,1,1.0,0.0,1.0,0.0
120679291815,,277,0,1,1,1.0,0.0,1.0,0.0
149982076427,,277,0,1,1,1.0,0.0,1.0,0.0
227980010545509,,277,0,1,1,1.0,0.0,1.0,0.0
58708608160,,277,0,2,2,3.0,0.0,3.0,0.0
261134024108,,277,0,1,1,1.0,0.0,1.0,0.0
260854190622439,,277,0,1,1,1.0,0.0,1.0,0.0
163427343690221,,277,0,1,1,1.0,0.0,1.0,0.0
177349448528,,277,0,1,1,1.0,0.0,1.0,0.0
209355216762,,277,0,1,1,1.0,0.0,1.0,0.0
112787775471530,,277,0,1,1,1.0,0.0,1.0,0.0
118761521534046,,277,0,1,1,1.0,0.0,1.0,0.0
135435076515358,,277,0,1,1,1.0,0.0,1.0,0.0
168479439852889,,277,0,1,1,1.0,0.0,1.0,0.0
106119279417202,,277,0,2,2,2.0,0.0,2.0,0.0
488922707852848,,277,0,1,1,1.0,0.0,1.0,0.0
107537982609622,,277,0,1,1,1.0,0.0,1.0,0.0
109319689086408,,277,0,1,1,1.0,0.0,1.0,0.0
345901572112413,,277,0,1,1,1.0,0.0,1.0,0.0
105504706149843,,277,0,1,1,1.0,0.0,1.0,0.0
291014463006,,277,0,1,1,1.0,0.0,1.0,0.0
35675329495,,277,0,1,1,1.0,0.0,1.0,0.0
127150217323546,,277,0,1,1,1.0,0.0,1.0,0.0
178460108858501,,277,0,1,1,1.0,0.0,1.0,0.0
203580781736,,277,0,1,1,1.0,0.0,1.0,0.0
165106573527341,,277,0,1,1,1.0,0.0,1.0,0.0
36914226739,,277,0,1,1,1.0,0.0,1.0,0.0
108244529207129,,277,0,1,1,1.0,0.0,1.0,0.0
84246825478,,277,0,1,1,1.0,0.0,1.0,0.0
127924360556096,,277,0,1,1,1.0,0.0,1.0,0.0
125952115639,,277,0,1,1,1.0,0.0,1.0,0.0
132783560101303,,592,0,1,1,1.0,0.0,1.0,0.0
214889465217737,,592,0,1,1,1.0,0.0,1.0,0.0
23814892169,,576,0,1,1,1.0,0.0,1.0,0.0
113812228646230,,576,0,1,1,1.0,0.0,1.0,0.0
117084005017015,,576,0,1,1,1.0,0.0,1.0,0.0
51811895616,,576,0,1,1,1.0,0.0,1.0,0.0
430301740390134,,425,0,1,1,1.0,0.0,1.0,0.0
154291427914699,,425,0,1,1,1.0,0.0,1.0,0.0
168389539921333,,425,0,1,1,1.0,0.0,1.0,0.0
132435646814725,,425,0,1,1,1.0,0.0,1.0,0.0
28941527107,,425,0,1,1,1.0,0.0,1.0,0.0
134642186586517,,425,0,1,1,1.0,0.0,1.0,0.0
187043868157547,,425,0,1,1,1.0,0.0,1.0,0.0
48356917767,,425,0,1,1,1.0,0.0,1.0,0.0
152896391415312,,425,0,1,1,1.0,0.0,1.0,0.0
475965102428363,,425,0,1,1,1.0,0.0,1.0,0.0
165159472694,,425,0,1,1,1.0,0.0,1.0,0.0
173180186055902,,425,0,1,1,1.0,0.0,1.0,0.0
164580980251947,,425,0,1,1,1.0,0.0,1.0,0.0
651408448247655,,425,0,1,1,1.0,0.0,1.0,0.0
100525540007386,,425,0,1,1,1.0,0.0,1.0,0.0
216554328412849,,425,0,1,1,1.0,0.0,1.0,0.0
310345219022415,,425,0,1,1,1.0,0.0,1.0,0.0
176298515720006,,425,0,1,1,1.0,0.0,1.0,0.0
178141835678101,,425,0,1,1,1.0,0.0,1.0,0.0
631604333556315,,425,0,1,1,1.0,0.0,1.0,0.0
153164234740345,,425,0,1,1,1.0,0.0,1.0,0.0
240885642757539,,425,0,1,1,1.0,0.0,1.0,0.0
124152091024238,,425,0,1,1,1.0,0.0,1.0,0.0
297368640332763,,425,0,1,1,1.0,0.0,1.0,0.0
237354559655859,,425,0,1,1,1.0,0.0,1.0,0.0
349481772811,,425,0,1,1,1.0,0.0,1.0,0.0
20447048992,,425,0,1,1,1.0,0.0,1.0,0.0
498098455103,,425,0,1,1,1.0,0.0,1.0,0.0
312217955534789,,425,0,1,1,1.0,0.0,1.0,0.0
166830490037119,,425,0,1,1,1.0,0.0,1.0,0.0
60706843460,,425,0,1,1,1.0,0.0,1.0,0.0
119651901420967,,425,0,1,1,1.0,0.0,1.0,0.0
47164364226,,425,0,1,1,1.0,0.0,1.0,0.0
380793005292153,,425,0,1,1,1.0,0.0,1.0,0.0
443262019086641,,425,0,1,1,1.0,0.0,1.0,0.0
124727611048582,,425,0,1,1,1.0,0.0,1.0,0.0
534921386574496,,425,0,1,1,1.0,0.0,1.0,0.0
